Copyright (C) James G. MacKinnon, Alfred A. Haug, and Leo Michelis, 1996
lm0  2
  .20077201E+02  .28056420E-01
  .20634232E+02  .20606300E-01
  .21460752E+02  .14368564E-01
  .22159883E+02  .10693683E-01
  .22914727E+02  .91124325E-02
  .23400145E+02  .80193613E-02
  .23761807E+02  .70902738E-02
  .24053631E+02  .66457938E-02
  .24302912E+02  .62486803E-02
  .24518045E+02  .61017540E-02
  .24711316E+02  .58298895E-02
  .24883482E+02  .56197738E-02
  .25040383E+02  .54673327E-02
  .25682110E+02  .48516155E-02
  .26175397E+02  .43774478E-02
  .26580507E+02  .39967374E-02
  .26924467E+02  .39001886E-02
  .27227000E+02  .36111873E-02
  .27498310E+02  .35277661E-02
  .27750194E+02  .32999699E-02
  .27981141E+02  .33396146E-02
  .28195719E+02  .31990365E-02
  .28398479E+02  .31647284E-02
  .28589894E+02  .30820642E-02
  .28769086E+02  .30173453E-02
  .28939315E+02  .29332941E-02
  .29104446E+02  .28758510E-02
  .29263556E+02  .28067415E-02
  .29416832E+02  .27758346E-02
  .29562998E+02  .27979009E-02
  .29705825E+02  .27833426E-02
  .29843151E+02  .28234833E-02
  .29976606E+02  .27958477E-02
  .30105643E+02  .27441784E-02
  .30231566E+02  .27523930E-02
  .30353690E+02  .27300296E-02
  .30475206E+02  .26937176E-02
  .30592306E+02  .26073491E-02
  .30707461E+02  .26002328E-02
  .30821663E+02  .25997225E-02
  .30932934E+02  .25791429E-02
  .31042094E+02  .26128747E-02
  .31149285E+02  .26141672E-02
  .31254940E+02  .26565845E-02
  .31358967E+02  .26534082E-02
  .31460087E+02  .26333713E-02
  .31561495E+02  .26260984E-02
  .31661395E+02  .26402769E-02
  .31759330E+02  .26258495E-02
  .31855853E+02  .26453963E-02
  .31951749E+02  .26080715E-02
  .32047070E+02  .26136095E-02
  .32140704E+02  .26299881E-02
  .32232721E+02  .26114319E-02
  .32323950E+02  .26470323E-02
  .32414350E+02  .26545167E-02
  .32503999E+02  .26230200E-02
  .32593034E+02  .25941114E-02
  .32681047E+02  .25803558E-02
  .32768560E+02  .26230254E-02
  .32855605E+02  .26075671E-02
  .32942324E+02  .25961563E-02
  .33027422E+02  .25789964E-02
  .33111913E+02  .25365516E-02
  .33196446E+02  .25421271E-02
  .33279424E+02  .25311801E-02
  .33362879E+02  .25429545E-02
  .33445036E+02  .25202615E-02
  .33527160E+02  .24855528E-02
  .33608917E+02  .24682091E-02
  .33690940E+02  .24252935E-02
  .33772209E+02  .24118023E-02
  .33853402E+02  .24183028E-02
  .33934119E+02  .24207006E-02
  .34014323E+02  .24988061E-02
  .34093906E+02  .25229602E-02
  .34173337E+02  .25151079E-02
  .34253625E+02  .25876455E-02
  .34332407E+02  .25629627E-02
  .34411245E+02  .26027536E-02
  .34489959E+02  .26167082E-02
  .34568322E+02  .26076829E-02
  .34646563E+02  .25984606E-02
  .34724278E+02  .26118813E-02
  .34801808E+02  .26014055E-02
  .34879059E+02  .26153233E-02
  .34956420E+02  .26211115E-02
  .35033711E+02  .26579960E-02
  .35111447E+02  .26598108E-02
  .35188419E+02  .26552738E-02
  .35265345E+02  .26199501E-02
  .35341888E+02  .26318440E-02
  .35419321E+02  .26417106E-02
  .35495862E+02  .26588488E-02
  .35572656E+02  .26534951E-02
  .35649560E+02  .26867144E-02
  .35726228E+02  .26806866E-02
  .35803486E+02  .27081764E-02
  .35880499E+02  .27346964E-02
  .35957757E+02  .27360196E-02
  .36034865E+02  .27112238E-02
  .36111928E+02  .27108984E-02
  .36189367E+02  .27249983E-02
  .36266848E+02  .27229892E-02
  .36344891E+02  .27524226E-02
  .36422381E+02  .27440426E-02
  .36500466E+02  .27554882E-02
  .36578368E+02  .27607811E-02
  .36656206E+02  .28102159E-02
  .36734298E+02  .27860157E-02
  .36812238E+02  .27876837E-02
  .36890726E+02  .27799322E-02
  .36969448E+02  .27978728E-02
  .37047669E+02  .28070303E-02
  .37126265E+02  .28061639E-02
  .37205219E+02  .28501110E-02
  .37284777E+02  .28513336E-02
  .37364581E+02  .28269865E-02
  .37444438E+02  .28488046E-02
  .37524571E+02  .28692786E-02
  .37605028E+02  .28873438E-02
  .37686600E+02  .28813046E-02
  .37768793E+02  .28828277E-02
  .37850652E+02  .28720898E-02
  .37932802E+02  .29027700E-02
  .38015621E+02  .28992922E-02
  .38098706E+02  .29126114E-02
  .38181858E+02  .29053393E-02
  .38265620E+02  .29498849E-02
  .38350025E+02  .29224026E-02
  .38434655E+02  .28905850E-02
  .38520011E+02  .29069802E-02
  .38605885E+02  .28904016E-02
  .38692160E+02  .28962320E-02
  .38778461E+02  .29570437E-02
  .38866140E+02  .30029826E-02
  .38954145E+02  .30146959E-02
  .39043038E+02  .30462194E-02
  .39132433E+02  .30357312E-02
  .39221603E+02  .30140396E-02
  .39311192E+02  .30182850E-02
  .39402358E+02  .30527461E-02
  .39493964E+02  .30703937E-02
  .39586530E+02  .30739131E-02
  .39680072E+02  .30841092E-02
  .39774571E+02  .31082824E-02
  .39869640E+02  .31378386E-02
  .39965708E+02  .31332690E-02
  .40062818E+02  .31363981E-02
  .40160694E+02  .31977433E-02
  .40259705E+02  .31880783E-02
  .40359286E+02  .31526395E-02
  .40460383E+02  .32182037E-02
  .40562884E+02  .32015628E-02
  .40665003E+02  .31986600E-02
  .40770053E+02  .31723501E-02
  .40876293E+02  .31518723E-02
  .40983423E+02  .31664568E-02
  .41090880E+02  .31895219E-02
  .41200167E+02  .32198994E-02
  .41312057E+02  .32530449E-02
  .41424207E+02  .32046425E-02
  .41540347E+02  .32123372E-02
  .41655116E+02  .32876210E-02
  .41772262E+02  .33531889E-02
  .41892333E+02  .33784090E-02
  .42013956E+02  .33878701E-02
  .42137766E+02  .34022925E-02
  .42262647E+02  .34179670E-02
  .42390620E+02  .35000307E-02
  .42521176E+02  .34924546E-02
  .42653658E+02  .35116068E-02
  .42789596E+02  .35350079E-02
  .42927821E+02  .35769781E-02
  .43068209E+02  .36073352E-02
  .43211488E+02  .37063605E-02
  .43357119E+02  .37243422E-02
  .43507436E+02  .38037524E-02
  .43660754E+02  .38084683E-02
  .43818207E+02  .39126138E-02
  .43979907E+02  .40716823E-02
  .44145925E+02  .41366792E-02
  .44316594E+02  .42077303E-02
  .44491567E+02  .42758427E-02
  .44672451E+02  .42970597E-02
  .44859498E+02  .43060247E-02
  .45051224E+02  .44121307E-02
  .45250083E+02  .44787177E-02
  .45455715E+02  .46353799E-02
  .45671554E+02  .47119303E-02
  .45894494E+02  .47837835E-02
  .46126518E+02  .49895911E-02
  .46367191E+02  .50465066E-02
  .46620568E+02  .51555863E-02
  .46889621E+02  .53893214E-02
  .47171303E+02  .54489261E-02
  .47467904E+02  .55964432E-02
  .47782008E+02  .58607866E-02
  .48118034E+02  .62162061E-02
  .48482400E+02  .63468905E-02
  .48879057E+02  .65446527E-02
  .49310581E+02  .69840473E-02
  .49785464E+02  .71276525E-02
  .50321510E+02  .75503660E-02
  .50927303E+02  .81161689E-02
  .51631558E+02  .85580229E-02
  .52479523E+02  .95794230E-02
  .53554592E+02  .10261415E-01
  .55037323E+02  .12370706E-01
  .55412157E+02  .12401789E-01
  .55833406E+02  .12955617E-01
  .56291852E+02  .14257739E-01
  .56826249E+02  .15189198E-01
  .57461281E+02  .16415687E-01
  .58240926E+02  .17667900E-01
  .59220453E+02  .20312197E-01
  .60547677E+02  .24970989E-01
  .62815056E+02  .33732325E-01
  .65040078E+02  .46363546E-01
  .67783891E+02  .68259102E-01
  .69927847E+02  .10088209E+00
lm1  2
  .22468957E+02  .29017995E-01
  .23108805E+02  .21987260E-01
  .23967428E+02  .15326603E-01
  .24689533E+02  .12054743E-01
  .25490559E+02  .90064042E-02
  .26002149E+02  .77200745E-02
  .26380664E+02  .68292716E-02
  .26690257E+02  .63803894E-02
  .26948766E+02  .62042336E-02
  .27169697E+02  .59473703E-02
  .27368311E+02  .57953755E-02
  .27549651E+02  .55391243E-02
  .27715405E+02  .54413756E-02
  .28381375E+02  .50563934E-02
  .28892762E+02  .44662864E-02
  .29312601E+02  .41578450E-02
  .29670264E+02  .38374591E-02
  .29987612E+02  .37707484E-02
  .30272993E+02  .37332488E-02
  .30531883E+02  .36698549E-02
  .30772243E+02  .35829513E-02
  .30996057E+02  .34999414E-02
  .31206176E+02  .33499559E-02
  .31402686E+02  .32923087E-02
  .31589675E+02  .31996008E-02
  .31769602E+02  .31299293E-02
  .31940920E+02  .29912884E-02
  .32103739E+02  .29630222E-02
  .32263341E+02  .29213515E-02
  .32415250E+02  .28835605E-02
  .32562209E+02  .29337830E-02
  .32704874E+02  .28961096E-02
  .32844289E+02  .28421004E-02
  .32978954E+02  .28432853E-02
  .33110683E+02  .28661660E-02
  .33239322E+02  .27798857E-02
  .33364782E+02  .27752419E-02
  .33487392E+02  .27700388E-02
  .33606965E+02  .27656761E-02
  .33724456E+02  .27642386E-02
  .33840273E+02  .27586483E-02
  .33954458E+02  .27429127E-02
  .34066630E+02  .27406071E-02
  .34176695E+02  .27487841E-02
  .34283674E+02  .26973564E-02
  .34388617E+02  .27121009E-02
  .34493365E+02  .27201279E-02
  .34596524E+02  .27445543E-02
  .34697919E+02  .27467429E-02
  .34798880E+02  .26971724E-02
  .34898449E+02  .26437340E-02
  .34996600E+02  .26992492E-02
  .35093316E+02  .27050392E-02
  .35188445E+02  .26821144E-02
  .35283240E+02  .26611533E-02
  .35377152E+02  .26841188E-02
  .35470326E+02  .26725594E-02
  .35562776E+02  .26433933E-02
  .35654008E+02  .26301211E-02
  .35744850E+02  .26194853E-02
  .35834370E+02  .26462245E-02
  .35923905E+02  .26551917E-02
  .36012320E+02  .26532473E-02
  .36100996E+02  .26578549E-02
  .36187806E+02  .26454142E-02
  .36274117E+02  .26608554E-02
  .36360208E+02  .26840146E-02
  .36445836E+02  .26864854E-02
  .36531682E+02  .26593354E-02
  .36616266E+02  .27044912E-02
  .36700510E+02  .27140122E-02
  .36784316E+02  .27527286E-02
  .36867778E+02  .27110825E-02
  .36950496E+02  .26896622E-02
  .37032948E+02  .27308966E-02
  .37115541E+02  .27379726E-02
  .37197449E+02  .27606093E-02
  .37279426E+02  .27329449E-02
  .37361091E+02  .27486700E-02
  .37442549E+02  .27775662E-02
  .37522989E+02  .27740602E-02
  .37604114E+02  .27486296E-02
  .37684820E+02  .27201434E-02
  .37766189E+02  .26876827E-02
  .37846422E+02  .26746252E-02
  .37927237E+02  .26751136E-02
  .38007617E+02  .26805713E-02
  .38088052E+02  .26817796E-02
  .38168094E+02  .27007265E-02
  .38247432E+02  .26911922E-02
  .38326882E+02  .26520301E-02
  .38405982E+02  .26665378E-02
  .38486037E+02  .26146821E-02
  .38565249E+02  .26646039E-02
  .38644621E+02  .26884207E-02
  .38724721E+02  .27005892E-02
  .38805123E+02  .27030806E-02
  .38885087E+02  .26812463E-02
  .38963737E+02  .27100328E-02
  .39043861E+02  .27522737E-02
  .39123485E+02  .27371086E-02
  .39203125E+02  .27087796E-02
  .39282830E+02  .26970175E-02
  .39362335E+02  .27359018E-02
  .39442322E+02  .27554753E-02
  .39523140E+02  .27658820E-02
  .39603195E+02  .27895920E-02
  .39683898E+02  .27691623E-02
  .39763719E+02  .27822123E-02
  .39844245E+02  .27720815E-02
  .39924935E+02  .27988218E-02
  .40005818E+02  .28012060E-02
  .40086436E+02  .28055928E-02
  .40167814E+02  .27484078E-02
  .40249856E+02  .27575900E-02
  .40332105E+02  .28208025E-02
  .40414208E+02  .28179137E-02
  .40496747E+02  .28517600E-02
  .40578903E+02  .28786175E-02
  .40661237E+02  .28847111E-02
  .40745768E+02  .28789473E-02
  .40829462E+02  .28672740E-02
  .40913778E+02  .29094314E-02
  .40998447E+02  .29368272E-02
  .41083252E+02  .29829552E-02
  .41168304E+02  .29495343E-02
  .41254254E+02  .29968016E-02
  .41341362E+02  .30110864E-02
  .41428227E+02  .30216306E-02
  .41515155E+02  .29943884E-02
  .41602536E+02  .29934682E-02
  .41691204E+02  .30015175E-02
  .41780211E+02  .30183327E-02
  .41869499E+02  .30247215E-02
  .41959393E+02  .30588502E-02
  .42049861E+02  .30856827E-02
  .42141133E+02  .30814788E-02
  .42232928E+02  .31359557E-02
  .42324107E+02  .31344667E-02
  .42417532E+02  .31798785E-02
  .42510835E+02  .31716716E-02
  .42604663E+02  .31514640E-02
  .42699726E+02  .31828386E-02
  .42795987E+02  .31829916E-02
  .42892627E+02  .32020696E-02
  .42990049E+02  .31854995E-02
  .43087608E+02  .32211396E-02
  .43187164E+02  .32366254E-02
  .43287217E+02  .32432626E-02
  .43387876E+02  .32401818E-02
  .43489810E+02  .32435037E-02
  .43592533E+02  .33016358E-02
  .43697298E+02  .33281233E-02
  .43802321E+02  .33667184E-02
  .43908655E+02  .33434694E-02
  .44016938E+02  .33946396E-02
  .44125964E+02  .33699020E-02
  .44237054E+02  .34307214E-02
  .44347785E+02  .34514311E-02
  .44461788E+02  .34728551E-02
  .44576198E+02  .34986659E-02
  .44693374E+02  .35398080E-02
  .44811581E+02  .35565279E-02
  .44931023E+02  .35889748E-02
  .45052383E+02  .36110101E-02
  .45175582E+02  .36380952E-02
  .45300874E+02  .36679302E-02
  .45427391E+02  .37407071E-02
  .45557500E+02  .37660372E-02
  .45688041E+02  .38164938E-02
  .45821181E+02  .38320419E-02
  .45957412E+02  .38393483E-02
  .46094857E+02  .38964170E-02
  .46237655E+02  .38667196E-02
  .46382414E+02  .38804627E-02
  .46530806E+02  .38826714E-02
  .46680950E+02  .39585853E-02
  .46834255E+02  .39919499E-02
  .46993806E+02  .40890955E-02
  .47154267E+02  .41658256E-02
  .47321079E+02  .43050024E-02
  .47490154E+02  .43306146E-02
  .47667051E+02  .43291085E-02
  .47847838E+02  .42797287E-02
  .48031026E+02  .43408819E-02
  .48222157E+02  .44114167E-02
  .48419998E+02  .44602050E-02
  .48626738E+02  .45672584E-02
  .48839022E+02  .46324688E-02
  .49058896E+02  .46902620E-02
  .49288432E+02  .47929658E-02
  .49524314E+02  .48692845E-02
  .49772753E+02  .50106905E-02
  .50032605E+02  .51816617E-02
  .50306004E+02  .53209559E-02
  .50598095E+02  .53759479E-02
  .50907125E+02  .56342591E-02
  .51234096E+02  .57687079E-02
  .51581422E+02  .59050808E-02
  .51954206E+02  .61376593E-02
  .52363822E+02  .66743438E-02
  .52803929E+02  .69997795E-02
  .53295034E+02  .73478731E-02
  .53843380E+02  .79484426E-02
  .54464151E+02  .85660424E-02
  .55188634E+02  .92506589E-02
  .56057246E+02  .96797042E-02
  .57162398E+02  .10803040E-01
  .58670556E+02  .12655364E-01
  .59048951E+02  .13361304E-01
  .59470924E+02  .14168526E-01
  .59954803E+02  .15067646E-01
  .60505338E+02  .16044419E-01
  .61149848E+02  .17086950E-01
  .61922492E+02  .18562655E-01
  .62925528E+02  .21514286E-01
  .64304482E+02  .25734295E-01
  .66615506E+02  .33699794E-01
  .68825179E+02  .48819705E-01
  .71765014E+02  .74031069E-01
  .73999143E+02  .10067387E+00
lm2  2
  .24802581E+02  .29301745E-01
  .25473851E+02  .22278531E-01
  .26423166E+02  .15516362E-01
  .27168693E+02  .11308536E-01
  .27999542E+02  .91304285E-02
  .28528588E+02  .84483706E-02
  .28927057E+02  .76117383E-02
  .29244890E+02  .71965383E-02
  .29513208E+02  .68689176E-02
  .29746429E+02  .64443869E-02
  .29952851E+02  .62907808E-02
  .30141260E+02  .62016344E-02
  .30308941E+02  .59607909E-02
  .31002526E+02  .51624667E-02
  .31530860E+02  .48047327E-02
  .31966729E+02  .45266097E-02
  .32345807E+02  .41544588E-02
  .32674953E+02  .39875244E-02
  .32970621E+02  .38536426E-02
  .33240368E+02  .37527253E-02
  .33489990E+02  .35827064E-02
  .33721696E+02  .35329529E-02
  .33940231E+02  .33999603E-02
  .34145573E+02  .32793274E-02
  .34341681E+02  .32402926E-02
  .34526852E+02  .31390967E-02
  .34703548E+02  .31382352E-02
  .34873235E+02  .30658462E-02
  .35038565E+02  .30710725E-02
  .35196274E+02  .31541382E-02
  .35349816E+02  .31613402E-02
  .35496939E+02  .30466524E-02
  .35640923E+02  .30342187E-02
  .35781409E+02  .30091374E-02
  .35916668E+02  .29704602E-02
  .36048196E+02  .29504174E-02
  .36177110E+02  .29706985E-02
  .36304307E+02  .29074074E-02
  .36428410E+02  .29057201E-02
  .36550421E+02  .28813910E-02
  .36669414E+02  .28526765E-02
  .36786524E+02  .28791757E-02
  .36900424E+02  .28950853E-02
  .37013613E+02  .28989740E-02
  .37125463E+02  .28894502E-02
  .37235661E+02  .29190052E-02
  .37343289E+02  .28674767E-02
  .37449923E+02  .28803923E-02
  .37555038E+02  .28719408E-02
  .37657943E+02  .28907001E-02
  .37761321E+02  .28911103E-02
  .37863471E+02  .28986874E-02
  .37964262E+02  .28639968E-02
  .38063924E+02  .28675391E-02
  .38161925E+02  .28487167E-02
  .38259087E+02  .28597450E-02
  .38355203E+02  .28563904E-02
  .38450333E+02  .28291599E-02
  .38544156E+02  .28325059E-02
  .38638034E+02  .27574817E-02
  .38730790E+02  .27642909E-02
  .38822968E+02  .27553114E-02
  .38914162E+02  .27014770E-02
  .39005020E+02  .27120519E-02
  .39095335E+02  .27000323E-02
  .39184553E+02  .27046989E-02
  .39274797E+02  .26884373E-02
  .39364077E+02  .26762794E-02
  .39451339E+02  .27066748E-02
  .39539316E+02  .27399709E-02
  .39626250E+02  .27367090E-02
  .39713524E+02  .26999094E-02
  .39799621E+02  .26479807E-02
  .39885868E+02  .26426635E-02
  .39971369E+02  .26661501E-02
  .40056803E+02  .26363194E-02
  .40141129E+02  .26159598E-02
  .40225781E+02  .25895603E-02
  .40310150E+02  .25602297E-02
  .40394046E+02  .25954684E-02
  .40477682E+02  .26250270E-02
  .40561767E+02  .25940526E-02
  .40645055E+02  .26123825E-02
  .40728467E+02  .26629042E-02
  .40811996E+02  .26580569E-02
  .40895023E+02  .27025023E-02
  .40977359E+02  .27557553E-02
  .41060037E+02  .27839845E-02
  .41142811E+02  .27895049E-02
  .41225447E+02  .27801326E-02
  .41308199E+02  .27850825E-02
  .41391061E+02  .27397365E-02
  .41473292E+02  .27687867E-02
  .41555300E+02  .27505607E-02
  .41636964E+02  .27708697E-02
  .41720171E+02  .27876093E-02
  .41802383E+02  .27852271E-02
  .41884128E+02  .28321589E-02
  .41965677E+02  .28221265E-02
  .42047851E+02  .28335572E-02
  .42129461E+02  .28024189E-02
  .42211474E+02  .28563541E-02
  .42293504E+02  .28783795E-02
  .42376486E+02  .28655794E-02
  .42458611E+02  .28282449E-02
  .42541465E+02  .27838492E-02
  .42624047E+02  .28228268E-02
  .42706998E+02  .28282640E-02
  .42790533E+02  .27983046E-02
  .42873375E+02  .27682711E-02
  .42956862E+02  .28021677E-02
  .43040437E+02  .28546952E-02
  .43124440E+02  .28841681E-02
  .43207947E+02  .29265519E-02
  .43292074E+02  .29025510E-02
  .43376732E+02  .29030197E-02
  .43461652E+02  .28906689E-02
  .43546300E+02  .28935260E-02
  .43631984E+02  .29164601E-02
  .43717444E+02  .29396940E-02
  .43803901E+02  .29172765E-02
  .43890401E+02  .29072816E-02
  .43977492E+02  .28661894E-02
  .44064749E+02  .28728939E-02
  .44151804E+02  .28784678E-02
  .44239657E+02  .28885939E-02
  .44328008E+02  .29016852E-02
  .44416560E+02  .29133995E-02
  .44506257E+02  .29353215E-02
  .44596166E+02  .29655959E-02
  .44686789E+02  .29618469E-02
  .44777521E+02  .29711147E-02
  .44868991E+02  .29662551E-02
  .44960655E+02  .29611788E-02
  .45052884E+02  .29894025E-02
  .45145788E+02  .29757841E-02
  .45239396E+02  .29507569E-02
  .45333876E+02  .29465683E-02
  .45428081E+02  .29546140E-02
  .45524082E+02  .29848567E-02
  .45619757E+02  .30153058E-02
  .45716696E+02  .30597689E-02
  .45814360E+02  .31186693E-02
  .45912563E+02  .30885839E-02
  .46011695E+02  .31306791E-02
